Date,Location,Item,OH Quantity,OH Amount,On Order Quantity,On Order Amount,In Transit Quantity,In Transit Amount,NSI Quantity,NSI Amount
2021-08-04,HAYWARD,DRUMSTICKS NNNN,2362,2338.38,0,0.0,0,0.0,0,0
2021-08-01,RICHMOND CA,DRUMSTICKS NNNN,2861,2832.39,0,0.0,0,0.0,0,0
2021-03-15,RICHMOND CA,DRUMSTICKS NNNN,845,836.55,0,0.0,0,0.0,0,0
2021-03-17,FREMONT,DRUMSTICKS NNNN,1759,1741.41,0,0.0,0,0.0,0,0
2021-08-04,LAKEWOOD,DRUMSTICKS NNNN,1430,1415.7,0,0.0,0,0.0,0,0
2021-08-06,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,16,15.84,0,0.0,0,0.0,0,0
2021-03-20,HAYWARD,DRUMSTICKS NNNN,1074,1063.26,0,0.0,0,0.0,0,0
2021-05-19,LAKEWOOD,DRUMSTICKS NNNN,356,352.44,0,0.0,0,0.0,0,0
2021-05-30,RICHMOND CA,DRUMSTICKS NNNN,736,728.64,0,0.0,0,0.0,0,0
2021-06-01,RICHMOND CA,DRUMSTICKS NNNN,1401,1386.99,0,0.0,0,0.0,0,0
2021-06-04,LAKEWOOD,DRUMSTICKS NNNN,165,163.35,0,0.0,0,0.0,0,0
2021-05-03,LAKEWOOD,DRUMSTICKS NNNN,-84,-83.16,0,0.0,0,0.0,0,0
2021-06-22,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-35,-34.65,0,0.0,0,0.0,0,0
2021-06-24,HAYWARD,DRUMSTICKS NNNN,110,108.9,0,0.0,0,0.0,0,0
2021-06-28,FREMONT,DRUMSTICKS NNNN,909,899.91,0,0.0,0,0.0,0,0
2021-08-05,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,150,148.5,0,0.0,0,0.0,0,0
2021-08-06,LAKEWOOD,DRUMSTICKS NNNN,324,320.76,0,0.0,0,0.0,0,0
2021-06-29,LAKEWOOD,DRUMSTICKS NNNN,1601,1584.99,0,0.0,0,0.0,0,0
2021-08-11,RICHMOND CA,DRUMSTICKS NNNN,2456,2431.44,0,0.0,0,0.0,0,0
2021-08-12,RICHMOND CA,DRUMSTICKS NNNN,1720,1702.8,0,0.0,0,0.0,0,0
2021-06-07,RICHMOND CA,DRUMSTICKS NNNN,533,527.67,0,0.0,0,0.0,0,0
2021-05-22,LAKEWOOD,DRUMSTICKS NNNN,230,227.7,0,0.0,0,0.0,0,0
2021-07-15,FREMONT,DRUMSTICKS NNNN,863,854.37,0,0.0,0,0.0,0,0
2021-06-26,LAKEWOOD,DRUMSTICKS NNNN,1063,1052.37,0,0.0,0,0.0,0,0
2021-06-27,RICHMOND CA,DRUMSTICKS NNNN,1545,1529.55,0,0.0,0,0.0,0,0
2021-06-27,FREMONT,DRUMSTICKS NNNN,1573,1557.27,0,0.0,0,0.0,0,0
2021-07-04,RICHMOND CA,DRUMSTICKS NNNN,28,27.72,0,0.0,0,0.0,0,0
2021-07-05,LAKEWOOD,DRUMSTICKS NNNN,547,541.53,0,0.0,0,0.0,0,0
2021-05-06,FREMONT,DRUMSTICKS NNNN,1543,1527.57,0,0.0,0,0.0,0,0
2021-05-07,HAYWARD,DRUMSTICKS NNNN,1655,1638.45,0,0.0,0,0.0,0,0
2021-05-07,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,769,761.31,0,0.0,0,0.0,0,0
2021-07-19,RICHMOND CA,DRUMSTICKS NNNN,1333,1319.67,0,0.0,0,0.0,0,0
2021-07-19,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,80,79.2,0,0.0,0,0.0,0,0
2021-08-16,RICHMOND CA,DRUMSTICKS NNNN,253,250.47,0,0.0,0,0.0,0,0
2021-09-06,RICHMOND CA,DRUMSTICKS NNNN,1959,1939.41,0,0.0,0,0.0,0,0
2021-05-09,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,612,605.88,0,0.0,0,0.0,0,0
2021-08-18,HAYWARD,DRUMSTICKS NNNN,1027,1016.73,0,0.0,0,0.0,0,0
2021-06-10,LAKEWOOD,DRUMSTICKS NNNN,539,533.61,0,0.0,0,0.0,0,0
2021-07-24,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-2,-1.98,0,0.0,0,0.0,0,0
2021-07-12,LAKEWOOD,DRUMSTICKS NNNN,435,430.65,0,0.0,0,0.0,0,0
2021-08-08,LAKEWOOD,DRUMSTICKS NNNN,622,615.78,0,0.0,0,0.0,0,0
2021-08-09,LAKEWOOD,DRUMSTICKS NNNN,394,390.06,0,0.0,0,0.0,0,0
2021-08-13,RICHMOND CA,DRUMSTICKS NNNN,1160,1148.4,0,0.0,0,0.0,0,0
2021-05-16,LAKEWOOD,DRUMSTICKS NNNN,313,309.87,0,0.0,0,0.0,0,0
2021-05-20,HAYWARD,DRUMSTICKS NNNN,1716,1698.84,0,0.0,0,0.0,0,0
2021-05-22,RICHMOND CA,DRUMSTICKS NNNN,1221,1208.79,0,0.0,0,0.0,0,0
2021-05-29,HAYWARD,DRUMSTICKS NNNN,1676,1659.24,0,0.0,0,0.0,0,0
2021-05-30,HAYWARD,DRUMSTICKS NNNN,1676,1659.24,0,0.0,0,0.0,0,0
2021-08-17,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,223,220.77,0,0.0,0,0.0,0,0
2021-08-18,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,178,176.22,0,0.0,0,0.0,0,0
2021-06-13,FREMONT,DRUMSTICKS NNNN,178,176.22,0,0.0,0,0.0,0,0
2021-08-15,RICHMOND CA,DRUMSTICKS NNNN,443,438.57,0,0.0,0,0.0,0,0
2021-09-01,HAYWARD,DRUMSTICKS NNNN,4136,4094.64,0,0.0,0,0.0,0,0
2021-06-26,HAYWARD,DRUMSTICKS NNNN,110,108.9,0,0.0,0,0.0,0,0
2021-08-18,LAKEWOOD,DRUMSTICKS NNNN,1808,1789.92,0,0.0,0,0.0,0,0
2021-09-03,RICHMOND CA,DRUMSTICKS NNNN,1821,1802.79,0,0.0,0,0.0,0,0
2021-07-26,RICHMOND CA,DRUMSTICKS NNNN,1777,1759.23,0,0.0,0,0.0,0,0
2021-07-26,FREMONT,DRUMSTICKS NNNN,1665,1648.35,0,0.0,0,0.0,0,0
2021-07-14,FREMONT,DRUMSTICKS NNNN,1420,1405.8,0,0.0,0,0.0,0,0
2021-07-03,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,206,203.94,0,0.0,0,0.0,0,0
2021-05-23,HAYWARD,DRUMSTICKS NNNN,1668,1651.32,0,0.0,0,0.0,0,0
2021-05-25,HAYWARD,DRUMSTICKS NNNN,1676,1659.24,0,0.0,0,0.0,0,0
2021-08-02,LAKEWOOD,DRUMSTICKS NNNN,1066,1055.34,0,0.0,0,0.0,0,0
2021-05-10,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,555,549.45,0,0.0,0,0.0,0,0
2021-05-12,RICHMOND CA,DRUMSTICKS NNNN,1784,1766.16,0,0.0,0,0.0,0,0
2021-08-23,FREMONT,DRUMSTICKS NNNN,557,551.43,0,0.0,0,0.0,0,0
2021-08-21,RICHMOND CA,DRUMSTICKS NNNN,1605,1588.95,0,0.0,0,0.0,0,0
2021-03-28,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,732,724.68,0,0.0,0,0.0,0,0
2021-07-22,FREMONT,DRUMSTICKS NNNN,1028,1017.72,0,0.0,0,0.0,0,0
2021-07-23,FREMONT,DRUMSTICKS NNNN,651,644.49,0,0.0,0,0.0,0,0
2021-07-23,LAKEWOOD,DRUMSTICKS NNNN,403,398.97,0,0.0,0,0.0,0,0
2021-07-26,HAYWARD,DRUMSTICKS NNNN,743,735.57,0,0.0,0,0.0,0,0
2021-07-28,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,407,402.93,0,0.0,0,0.0,0,0
2021-08-01,HAYWARD,DRUMSTICKS NNNN,510,504.9,0,0.0,0,0.0,0,0
2021-07-08,FREMONT,DRUMSTICKS NNNN,1941,1921.59,0,0.0,0,0.0,0,0
2021-07-10,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,73,72.27,0,0.0,0,0.0,0,0
2021-08-06,FREMONT,DRUMSTICKS NNNN,1985,1965.15,0,0.0,0,0.0,0,0
2021-08-07,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,6,5.94,0,0.0,0,0.0,0,0
2021-06-01,LAKEWOOD,DRUMSTICKS NNNN,856,847.44,0,0.0,0,0.0,0,0
2021-06-02,LAKEWOOD,DRUMSTICKS NNNN,627,620.73,0,0.0,0,0.0,0,0
2021-08-07,RICHMOND CA,DRUMSTICKS NNNN,1738,1720.62,0,0.0,0,0.0,0,0
2021-05-13,LAKEWOOD,DRUMSTICKS NNNN,916,906.84,0,0.0,0,0.0,0,0
2021-08-09,RICHMOND CA,DRUMSTICKS NNNN,1508,1492.92,0,0.0,0,0.0,0,0
2021-08-12,FREMONT,DRUMSTICKS NNNN,2072,2051.28,0,0.0,0,0.0,0,0
2021-07-13,RICHMOND CA,DRUMSTICKS NNNN,170,168.3,0,0.0,0,0.0,0,0
2021-07-14,LAKEWOOD,DRUMSTICKS NNNN,1398,1384.02,0,0.0,0,0.0,0,0
2021-08-30,HAYWARD,DRUMSTICKS NNNN,4104,4062.96,0,0.0,0,0.0,0,0
2021-06-20,LAKEWOOD,DRUMSTICKS NNNN,306,302.94,0,0.0,0,0.0,0,0
2021-06-21,FREMONT,DRUMSTICKS NNNN,1919,1899.81,0,0.0,0,0.0,0,0
2021-05-31,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,238,235.62,0,0.0,0,0.0,0,0
2021-06-05,FREMONT,DRUMSTICKS NNNN,736,728.64,0,0.0,0,0.0,0,0
2021-08-11,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,104,102.96,0,0.0,0,0.0,0,0
2021-08-12,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,8,7.92,0,0.0,0,0.0,0,0
2021-06-09,RICHMOND CA,DRUMSTICKS NNNN,431,426.69,0,0.0,0,0.0,0,0
2021-06-09,LAKEWOOD,DRUMSTICKS NNNN,-7,-6.93,0,0.0,0,0.0,0,0
2021-08-17,RICHMOND CA,DRUMSTICKS NNNN,2149,2127.51,0,0.0,0,0.0,0,0
2021-08-26,HAYWARD,DRUMSTICKS NNNN,-23,-22.77,0,0.0,0,0.0,0,0
2021-05-15,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,393,389.07,0,0.0,0,0.0,0,0
2021-05-18,RICHMOND CA,DRUMSTICKS NNNN,2425,2400.75,0,0.0,0,0.0,0,0
2021-08-01,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,503,497.97,0,0.0,0,0.0,0,0
2021-06-04,RICHMOND CA,DRUMSTICKS NNNN,457,452.43,0,0.0,0,0.0,0,0
2021-08-20,FREMONT,DRUMSTICKS NNNN,1206,1193.94,0,0.0,0,0.0,0,0
2021-06-12,HAYWARD,DRUMSTICKS NNNN,-2,-1.98,0,0.0,0,0.0,0,0
2021-05-20,FREMONT,DRUMSTICKS NNNN,2208,2185.92,0,0.0,0,0.0,0,0
2021-09-06,LAKEWOOD,DRUMSTICKS NNNN,540,534.6,0,0.0,0,0.0,0,0
2021-07-01,FREMONT,DRUMSTICKS NNNN,-44,-43.56,0,0.0,0,0.0,0,0
2021-09-09,HAYWARD,DRUMSTICKS NNNN,1706,1688.94,0,0.0,0,0.0,0,0
2021-09-11,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,222,219.78,0,0.0,0,0.0,0,0
2021-09-02,RICHMOND CA,DRUMSTICKS NNNN,2819,2790.81,0,0.0,0,0.0,0,0
2021-08-04,RICHMOND CA,DRUMSTICKS NNNN,3346,3312.54,0,0.0,0,0.0,0,0
2021-08-04,FREMONT,DRUMSTICKS NNNN,3175,3143.25,0,0.0,0,0.0,0,0
2021-05-25,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,588,582.12,0,0.0,0,0.0,0,0
2021-08-24,HAYWARD,DRUMSTICKS NNNN,756,748.44,0,0.0,0,0.0,0,0
2021-08-26,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,14,13.86,0,0.0,0,0.0,0,0
2021-05-28,RICHMOND CA,DRUMSTICKS NNNN,1646,1629.54,0,0.0,0,0.0,0,0
2021-05-28,FREMONT,DRUMSTICKS NNNN,1488,1473.12,0,0.0,0,0.0,0,0
2021-08-29,LAKEWOOD,DRUMSTICKS NNNN,1090,1079.1,0,0.0,0,0.0,0,0
2021-06-01,FREMONT,DRUMSTICKS NNNN,3012,2981.88,0,0.0,0,0.0,0,0
2021-06-03,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,64,63.36,0,0.0,0,0.0,0,0
2021-09-11,RICHMOND CA,DRUMSTICKS NNNN,1341,1327.59,0,0.0,0,0.0,0,0
2021-09-13,HAYWARD,DRUMSTICKS NNNN,1112,1100.88,0,0.0,0,0.0,0,0
2021-09-04,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,475,470.25,0,0.0,0,0.0,0,0
2021-09-10,HAYWARD,DRUMSTICKS NNNN,2040,2019.6,0,0.0,0,0.0,0,0
2021-09-10,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,222,219.78,0,0.0,0,0.0,0,0
2021-09-12,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,50,49.5,0,0.0,0,0.0,0,0
2021-09-06,FREMONT,DRUMSTICKS NNNN,2587,2561.13,0,0.0,0,0.0,0,0
2021-09-13,RICHMOND CA,DRUMSTICKS NNNN,1188,1176.12,0,0.0,0,0.0,0,0
2021-07-22,LAKEWOOD,DRUMSTICKS NNNN,412,407.88,0,0.0,0,0.0,0,0
2021-09-16,FREMONT,DRUMSTICKS NNNN,1973,1953.27,0,0.0,0,0.0,0,0
2021-09-16,LAKEWOOD,DRUMSTICKS NNNN,1455,1440.45,0,0.0,0,0.0,0,0
2021-06-05,RICHMOND CA,DRUMSTICKS NNNN,92,91.08,0,0.0,0,0.0,0,0
2021-06-09,HAYWARD,DRUMSTICKS NNNN,1058,1047.42,0,0.0,0,0.0,0,0
2021-06-09,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,357,353.43,0,0.0,0,0.0,0,0
2021-09-08,FREMONT,DRUMSTICKS NNNN,2508,2482.92,0,0.0,0,0.0,0,0
2021-09-08,HAYWARD,DRUMSTICKS NNNN,1615,1598.85,0,0.0,0,0.0,0,0
2021-09-19,HAYWARD,DRUMSTICKS NNNN,853,844.47,0,0.0,0,0.0,0,0
2021-09-19,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1030,1019.7,0,0.0,0,0.0,0,0
2021-09-20,RICHMOND CA,DRUMSTICKS NNNN,1773,1755.27,0,0.0,0,0.0,0,0
2021-09-21,RICHMOND CA,DRUMSTICKS NNNN,2079,2058.21,0,0.0,0,0.0,0,0
2021-06-11,HAYWARD,DRUMSTICKS NNNN,49,48.51,0,0.0,0,0.0,0,0
2021-06-12,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-12,-11.88,0,0.0,0,0.0,0,0
2021-06-13,LAKEWOOD,DRUMSTICKS NNNN,86,85.14,0,0.0,0,0.0,0,0
2021-04-03,FREMONT,DRUMSTICKS NNNN,2194,2172.06,0,0.0,0,0.0,0,0
2021-08-22,RICHMOND CA,DRUMSTICKS NNNN,1360,1346.4,0,0.0,0,0.0,0,0
2021-06-18,FREMONT,DRUMSTICKS NNNN,1193,1181.07,0,0.0,0,0.0,0,0
2021-06-18,LAKEWOOD,DRUMSTICKS NNNN,285,282.15,0,0.0,0,0.0,0,0
2021-08-24,LAKEWOOD,DRUMSTICKS NNNN,1299,1286.01,0,0.0,0,0.0,0,0
2021-07-20,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,518,512.82,0,0.0,0,0.0,0,0
2021-07-07,RICHMOND CA,DRUMSTICKS NNNN,3192,3160.08,0,0.0,0,0.0,0,0
2021-08-09,HAYWARD,DRUMSTICKS NNNN,509,503.91,0,0.0,0,0.0,0,0
2021-07-27,HAYWARD,DRUMSTICKS NNNN,643,636.57,0,0.0,0,0.0,0,0
2021-09-02,LAKEWOOD,DRUMSTICKS NNNN,1223,1210.77,0,0.0,0,0.0,0,0
2021-06-10,HAYWARD,DRUMSTICKS NNNN,434,429.66,0,0.0,0,0.0,0,0
2021-06-10,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-6,-5.94,0,0.0,0,0.0,0,0
2021-04-09,RICHMOND CA,DRUMSTICKS NNNN,1713,1695.87,0,0.0,0,0.0,0,0
2021-04-09,FREMONT,DRUMSTICKS NNNN,1414,1399.86,0,0.0,0,0.0,0,0
2021-04-11,HAYWARD,DRUMSTICKS NNNN,617,610.83,0,0.0,0,0.0,0,0
2021-04-17,FREMONT,DRUMSTICKS NNNN,1239,1226.61,0,0.0,0,0.0,0,0
2021-04-18,LAKEWOOD,DRUMSTICKS NNNN,97,96.03,0,0.0,0,0.0,0,0
2021-04-21,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,747,739.53,0,0.0,0,0.0,0,0
2021-07-29,LAKEWOOD,DRUMSTICKS NNNN,340,336.6,0,0.0,0,0.0,0,0
2021-06-21,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,395,391.05,0,0.0,0,0.0,0,0
2021-07-25,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-2,-1.98,0,0.0,0,0.0,0,0
2021-09-07,RICHMOND CA,DRUMSTICKS NNNN,1806,1787.94,0,0.0,0,0.0,0,0
2021-06-21,HAYWARD,DRUMSTICKS NNNN,669,662.31,0,0.0,0,0.0,0,0
2021-09-21,LAKEWOOD,DRUMSTICKS NNNN,957,947.43,0,0.0,0,0.0,0,0
2021-09-22,LAKEWOOD,DRUMSTICKS NNNN,1245,1232.55,0,0.0,0,0.0,0,0
2021-09-23,LAKEWOOD,DRUMSTICKS NNNN,746,738.54,0,0.0,0,0.0,0,0
2021-09-09,RICHMOND CA,DRUMSTICKS NNNN,1320,1306.8,0,0.0,0,0.0,0,0
2021-09-17,FREMONT,DRUMSTICKS NNNN,1398,1384.02,0,0.0,0,0.0,0,0
2021-09-18,HAYWARD,DRUMSTICKS NNNN,1624,1607.76,0,0.0,0,0.0,0,0
2021-06-24,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,350,346.5,0,0.0,0,0.0,0,0
2021-09-23,RICHMOND CA,DRUMSTICKS NNNN,1365,1351.35,0,0.0,0,0.0,0,0
2021-09-23,FREMONT,DRUMSTICKS NNNN,845,836.55,0,0.0,0,0.0,0,0
2021-09-18,FREMONT,DRUMSTICKS NNNN,1163,1151.37,0,0.0,0,0.0,0,0
2021-09-25,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,793,785.07,0,0.0,0,0.0,0,0
2021-09-26,FREMONT,DRUMSTICKS NNNN,761,753.39,0,0.0,0,0.0,0,0
2021-08-27,FREMONT,DRUMSTICKS NNNN,1292,1279.08,0,0.0,0,0.0,0,0
2021-08-03,HAYWARD,DRUMSTICKS NNNN,1022,1011.78,0,0.0,0,0.0,0,0
2021-08-05,RICHMOND CA,DRUMSTICKS NNNN,2857,2828.43,0,0.0,0,0.0,0,0
2021-09-29,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1177,1165.23,0,0.0,0,0.0,0,0
2021-07-09,FREMONT,DRUMSTICKS NNNN,1354,1340.46,0,0.0,0,0.0,0,0
2021-07-12,FREMONT,DRUMSTICKS NNNN,-39,-38.61,0,0.0,0,0.0,0,0
2021-09-22,FREMONT,DRUMSTICKS NNNN,1428,1413.72,0,0.0,0,0.0,0,0
2021-09-29,RICHMOND CA,DRUMSTICKS NNNN,1820,1801.8,0,0.0,0,0.0,0,0
2021-09-30,LAKEWOOD,DRUMSTICKS NNNN,1561,1545.39,0,0.0,0,0.0,0,0
2021-09-25,HAYWARD,DRUMSTICKS NNNN,1207,1194.93,0,0.0,0,0.0,0,0
2021-09-15,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1379,1365.21,0,0.0,0,0.0,0,0
2021-09-16,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1291,1278.09,0,0.0,0,0.0,0,0
2021-08-12,HAYWARD,DRUMSTICKS NNNN,340,336.6,0,0.0,0,0.0,0,0
2021-07-02,RICHMOND CA,DRUMSTICKS NNNN,21,20.79,0,0.0,0,0.0,0,0
2021-08-30,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,399,395.01,0,0.0,0,0.0,0,0
2021-05-02,RICHMOND CA,DRUMSTICKS NNNN,1480,1465.2,0,0.0,0,0.0,0,0
2021-05-04,LAKEWOOD,DRUMSTICKS NNNN,366,362.34,0,0.0,0,0.0,0,0
2021-06-28,LAKEWOOD,DRUMSTICKS NNNN,1142,1130.58,0,0.0,0,0.0,0,0
2021-06-12,RICHMOND CA,DRUMSTICKS NNNN,44,43.56,0,0.0,0,0.0,0,0
2021-06-25,RICHMOND CA,DRUMSTICKS NNNN,1513,1497.87,0,0.0,0,0.0,0,0
2021-06-29,FREMONT,DRUMSTICKS NNNN,1024,1013.76,0,0.0,0,0.0,0,0
2021-08-16,FREMONT,DRUMSTICKS NNNN,1013,1002.87,0,0.0,0,0.0,0,0
2021-06-23,LAKEWOOD,DRUMSTICKS NNNN,332,328.68,0,0.0,0,0.0,0,0
2021-07-02,HAYWARD,DRUMSTICKS NNNN,105,103.95,0,0.0,0,0.0,0,0
2021-07-03,RICHMOND CA,DRUMSTICKS NNNN,28,27.72,0,0.0,0,0.0,0,0
2021-05-05,LAKEWOOD,DRUMSTICKS NNNN,642,635.58,0,0.0,0,0.0,0,0
2021-05-06,HAYWARD,DRUMSTICKS NNNN,1937,1917.63,0,0.0,0,0.0,0,0
2021-05-07,FREMONT,DRUMSTICKS NNNN,870,861.3,0,0.0,0,0.0,0,0
2021-09-24,LAKEWOOD,DRUMSTICKS NNNN,1044,1033.56,0,0.0,0,0.0,0,0
2021-09-25,FREMONT,DRUMSTICKS NNNN,204,201.96,0,0.0,0,0.0,0,0
2021-08-13,LAKEWOOD,DRUMSTICKS NNNN,688,681.12,0,0.0,0,0.0,0,0
2021-08-15,FREMONT,DRUMSTICKS NNNN,585,579.15,0,0.0,0,0.0,0,0
2021-08-16,HAYWARD,DRUMSTICKS NNNN,3,2.97,0,0.0,0,0.0,0,0
2021-05-11,LAKEWOOD,DRUMSTICKS NNNN,153,151.47,0,0.0,0,0.0,0,0
2021-09-05,FREMONT,DRUMSTICKS NNNN,2587,2561.13,0,0.0,0,0.0,0,0
2021-10-03,FREMONT,DRUMSTICKS NNNN,1937,1917.63,0,0.0,0,0.0,0,0
2021-10-01,LAKEWOOD,DRUMSTICKS NNNN,1279,1266.21,0,0.0,0,0.0,0,0
2021-10-02,FREMONT,DRUMSTICKS NNNN,1231,1218.69,0,0.0,0,0.0,0,0
2021-05-17,HAYWARD,DRUMSTICKS NNNN,1962,1942.38,0,0.0,0,0.0,0,0
2021-08-22,FREMONT,DRUMSTICKS NNNN,705,697.95,0,0.0,0,0.0,0,0
2021-08-22,HAYWARD,DRUMSTICKS NNNN,2208,2185.92,0,0.0,0,0.0,0,0
2021-06-26,FREMONT,DRUMSTICKS NNNN,1653,1636.47,0,0.0,0,0.0,0,0
2021-06-26,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,7,6.93,0,0.0,0,0.0,0,0
2021-10-11,LAKEWOOD,DRUMSTICKS NNNN,343,339.57,0,0.0,0,0.0,0,0
2021-09-27,HAYWARD,DRUMSTICKS NNNN,1946,1926.54,0,0.0,0,0.0,0,0
2021-07-07,HAYWARD,DRUMSTICKS NNNN,661,654.39,0,0.0,0,0.0,0,0
2021-07-30,FREMONT,DRUMSTICKS NNNN,1420,1405.8,0,0.0,0,0.0,0,0
2021-07-31,FREMONT,DRUMSTICKS NNNN,2260,2237.4,0,0.0,0,0.0,0,0
2021-10-06,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1434,1419.66,0,0.0,0,0.0,0,0
2021-10-08,RICHMOND CA,DRUMSTICKS NNNN,285,282.15,0,0.0,0,0.0,0,0
2021-09-19,LAKEWOOD,DRUMSTICKS NNNN,917,907.83,0,0.0,0,0.0,0,0
2021-09-21,HAYWARD,DRUMSTICKS NNNN,1549,1533.51,0,0.0,0,0.0,0,0
2021-09-21,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1574,1558.26,0,0.0,0,0.0,0,0
2021-09-12,FREMONT,DRUMSTICKS NNNN,876,867.24,0,0.0,0,0.0,0,0
2021-10-09,LAKEWOOD,DRUMSTICKS NNNN,808,799.92,0,0.0,0,0.0,0,0
2021-10-10,FREMONT,DRUMSTICKS NNNN,849,840.51,0,0.0,0,0.0,0,0
2021-09-24,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1249,1236.51,0,0.0,0,0.0,0,0
2021-09-14,HAYWARD,DRUMSTICKS NNNN,1394,1380.06,0,0.0,0,0.0,0,0
2021-10-13,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1368,1354.32,0,0.0,0,0.0,0,0
2021-08-26,RICHMOND CA,DRUMSTICKS NNNN,1234,1221.66,0,0.0,0,0.0,0,0
2021-09-29,FREMONT,DRUMSTICKS NNNN,1200,1188.0,0,0.0,0,0.0,0,0
2021-09-30,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1162,1150.38,0,0.0,0,0.0,0,0
2021-07-20,RICHMOND CA,DRUMSTICKS NNNN,2769,2741.31,0,0.0,0,0.0,0,0
2021-08-31,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,300,297.0,0,0.0,0,0.0,0,0
2021-10-15,HAYWARD,DRUMSTICKS NNNN,831,822.69,0,0.0,0,0.0,0,0
2021-10-01,HAYWARD,DRUMSTICKS NNNN,2042,2021.58,0,0.0,0,0.0,0,0
2021-10-03,LAKEWOOD,DRUMSTICKS NNNN,1046,1035.54,0,0.0,0,0.0,0,0
2021-09-02,HAYWARD,DRUMSTICKS NNNN,3548,3512.52,0,0.0,0,0.0,0,0
2021-09-03,HAYWARD,DRUMSTICKS NNNN,2869,2840.31,0,0.0,0,0.0,0,0
2021-10-05,FREMONT,DRUMSTICKS NNNN,1779,1761.21,0,0.0,0,0.0,0,0
2021-07-05,HAYWARD,DRUMSTICKS NNNN,643,636.57,0,0.0,0,0.0,0,0
2021-05-19,RICHMOND CA,DRUMSTICKS NNNN,2660,2633.4,0,0.0,0,0.0,0,0
2021-05-21,FREMONT,DRUMSTICKS NNNN,1676,1659.24,0,0.0,0,0.0,0,0
2021-08-01,FREMONT,DRUMSTICKS NNNN,2272,2249.28,0,0.0,0,0.0,0,0
2021-08-02,HAYWARD,DRUMSTICKS NNNN,263,260.37,0,0.0,0,0.0,0,0
2021-09-24,HAYWARD,DRUMSTICKS NNNN,719,711.81,0,0.0,0,0.0,0,0
2021-06-14,FREMONT,DRUMSTICKS NNNN,975,965.25,0,0.0,0,0.0,0,0
2021-07-25,LAKEWOOD,DRUMSTICKS NNNN,957,947.43,0,0.0,0,0.0,0,0
2021-09-27,RICHMOND CA,DRUMSTICKS NNNN,1280,1267.2,0,0.0,0,0.0,0,0
2021-10-16,LAKEWOOD,DRUMSTICKS NNNN,429,424.71,0,0.0,0,0.0,0,0
2021-10-17,RICHMOND CA,DRUMSTICKS NNNN,760,752.4,0,0.0,0,0.0,0,0
2021-10-18,RICHMOND CA,DRUMSTICKS NNNN,932,922.68,0,0.0,0,0.0,0,0
